.chain,.iteration,.draw,.variable,.value,type
1,1,1,beta.season.r,-0.10648407448284665,Priors
1,2,2,beta.season.r,-0.09829214448940134,Priors
1,3,3,beta.season.r,-0.0968169148345744,Priors
1,4,4,beta.season.r,-0.10301017162941718,Priors
1,5,5,beta.season.r,-0.09837060279292442,Priors
1,6,6,beta.season.r,-0.10775475686695368,Priors
1,7,7,beta.season.r,-0.09919126579627385,Priors
1,8,8,beta.season.r,-0.10314171220684919,Priors
1,9,9,beta.season.r,-0.11242123618563168,Priors
1,10,10,beta.season.r,-0.11416515498528912,Priors
1,11,11,beta.season.r,-0.10461792675444155,Priors
1,12,12,beta.season.r,-0.10706746006412193,Priors
1,13,13,beta.season.r,-0.10383099053042588,Priors
1,14,14,beta.season.r,-0.11183837630543494,Priors
1,15,15,beta.season.r,-0.10592252400325058,Priors
1,16,16,beta.season.r,-0.10840222020387316,Priors
1,17,17,beta.season.r,-0.10575786138419922,Priors
1,18,18,beta.season.r,-0.10167824856461065,Priors
1,19,19,beta.season.r,-0.10311113986519736,Priors
1,20,20,beta.season.r,-0.09690756483073452,Priors
1,21,21,beta.season.r,-0.09860679534725178,Priors
1,22,22,beta.season.r,-0.09730371698317059,Priors
1,23,23,beta.season.r,-0.10491859232334444,Priors
1,24,24,beta.season.r,-0.107314063409392,Priors
1,25,25,beta.season.r,-0.09968256327551674,Priors
1,26,26,beta.season.r,-0.0993701913911251,Priors
1,27,27,beta.season.r,-0.10758726872850322,Priors
1,28,28,beta.season.r,-0.10404530486870384,Priors
1,29,29,beta.season.r,-0.10932999281779347,Priors
1,30,30,beta.season.r,-0.11047684348056314,Priors
1,31,31,beta.season.r,-0.10284978832547254,Priors
1,32,32,beta.season.r,-0.1010263334461653,Priors
1,33,33,beta.season.r,-0.10046345940527299,Priors
1,34,34,beta.season.r,-0.09723539518569087,Priors
1,35,35,beta.season.r,-0.10793501630752117,Priors
1,36,36,beta.season.r,-0.1149599085039051,Priors
1,37,37,beta.season.r,-0.10860040759098366,Priors
1,38,38,beta.season.r,-0.10858037823950514,Priors
1,39,39,beta.season.r,-0.09559530015812699,Priors
1,40,40,beta.season.r,-0.10174039004349089,Priors
1,41,41,beta.season.r,-0.10199211254951926,Priors
1,42,42,beta.season.r,-0.10925023233566312,Priors
1,43,43,beta.season.r,-0.10376008185416054,Priors
1,44,44,beta.season.r,-0.09489880516445727,Priors
1,45,45,beta.season.r,-0.10873420814599433,Priors
1,46,46,beta.season.r,-0.10128500813965927,Priors
1,47,47,beta.season.r,-0.10439954128865381,Priors
1,48,48,beta.season.r,-0.10014886568226272,Priors
1,49,49,beta.season.r,-0.1029810283655133,Priors
1,50,50,beta.season.r,-0.1080409856292688,Priors
1,51,51,beta.season.r,-0.09139790128348113,Priors
1,52,52,beta.season.r,-0.09738332568291587,Priors
1,53,53,beta.season.r,-0.10558488965594262,Priors
1,54,54,beta.season.r,-0.10600401866282509,Priors
1,55,55,beta.season.r,-0.10820390136540396,Priors
1,56,56,beta.season.r,-0.11148420237054082,Priors
1,57,57,beta.season.r,-0.10860497421222493,Priors
1,58,58,beta.season.r,-0.10409524194730996,Priors
1,59,59,beta.season.r,-0.10296263827640277,Priors
1,60,60,beta.season.r,-0.10460265501347686,Priors
1,61,61,beta.season.r,-0.11097303937594172,Priors
1,62,62,beta.season.r,-0.0945438528172456,Priors
1,63,63,beta.season.r,-0.10191169541376277,Priors
1,64,64,beta.season.r,-0.10663542342369665,Priors
1,65,65,beta.season.r,-0.11366399525135755,Priors
1,66,66,beta.season.r,-0.11051133073474549,Priors
1,67,67,beta.season.r,-0.10760056125166138,Priors
1,68,68,beta.season.r,-0.10199965193398579,Priors
1,69,69,beta.season.r,-0.11002169765946636,Priors
1,70,70,beta.season.r,-0.11310764488935862,Priors
1,71,71,beta.season.r,-0.09849180192208414,Priors
1,72,72,beta.season.r,-0.107222420094596,Priors
1,73,73,beta.season.r,-0.10442421934735532,Priors
1,74,74,beta.season.r,-0.10798415562670391,Priors
1,75,75,beta.season.r,-0.11234007907502899,Priors
1,76,76,beta.season.r,-0.1000199811747632,Priors
1,77,77,beta.season.r,-0.10722038622429556,Priors
1,78,78,beta.season.r,-0.11380337933226002,Priors
1,79,79,beta.season.r,-0.1191587801956963,Priors
1,80,80,beta.season.r,-0.11751661568143444,Priors
1,81,81,beta.season.r,-0.11131895026104699,Priors
1,82,82,beta.season.r,-0.09634978974774751,Priors
1,83,83,beta.season.r,-0.11712284444161429,Priors
1,84,84,beta.season.r,-0.10906380567672942,Priors
1,85,85,beta.season.r,-0.10115390644299259,Priors
1,86,86,beta.season.r,-0.10566815325791484,Priors
1,87,87,beta.season.r,-0.10612166233227169,Priors
1,88,88,beta.season.r,-0.10028615468617687,Priors
1,89,89,beta.season.r,-0.09843562121183244,Priors
1,90,90,beta.season.r,-0.11172589361352832,Priors
1,91,91,beta.season.r,-0.1053964238485246,Priors
1,92,92,beta.season.r,-0.1042248329274027,Priors
1,93,93,beta.season.r,-0.10457688712907019,Priors
1,94,94,beta.season.r,-0.09773600986777356,Priors
1,95,95,beta.season.r,-0.10904756519225908,Priors
1,96,96,beta.season.r,-0.11170324853385778,Priors
1,97,97,beta.season.r,-0.10022181333835939,Priors
1,98,98,beta.season.r,-0.10408631807780809,Priors
1,99,99,beta.season.r,-0.09859413328211743,Priors
1,100,100,beta.season.r,-0.10638402437966822,Priors
1,101,101,beta.season.r,-0.09789027890403175,Priors
1,102,102,beta.season.r,-0.10186191339017049,Priors
1,103,103,beta.season.r,-0.09811347133179169,Priors
1,104,104,beta.season.r,-0.10247805029429398,Priors
1,105,105,beta.season.r,-0.10751201808021053,Priors
1,106,106,beta.season.r,-0.10508085340125438,Priors
1,107,107,beta.season.r,-0.10144165639822435,Priors
1,108,108,beta.season.r,-0.10414854372349767,Priors
1,109,109,beta.season.r,-0.10180519470750947,Priors
1,110,110,beta.season.r,-0.1079330236209846,Priors
1,111,111,beta.season.r,-0.09960899668664538,Priors
1,112,112,beta.season.r,-0.10374404481433647,Priors
1,113,113,beta.season.r,-0.10564583729862831,Priors
1,114,114,beta.season.r,-0.10932477251631399,Priors
1,115,115,beta.season.r,-0.09029832458288625,Priors
1,116,116,beta.season.r,-0.10348002546712722,Priors
1,117,117,beta.season.r,-0.10226499727443535,Priors
1,118,118,beta.season.r,-0.09236695422961809,Priors
1,119,119,beta.season.r,-0.09635294811933952,Priors
1,120,120,beta.season.r,-0.09813252683176062,Priors
1,121,121,beta.season.r,-0.11076691322638478,Priors
1,122,122,beta.season.r,-0.10542866646282295,Priors
1,123,123,beta.season.r,-0.10465969544189432,Priors
1,124,124,beta.season.r,-0.10414160404476867,Priors
1,125,125,beta.season.r,-0.09676299051922142,Priors
1,126,126,beta.season.r,-0.10235007052523279,Priors
1,127,127,beta.season.r,-0.10566979845159616,Priors
1,128,128,beta.season.r,-0.10583673226929839,Priors
1,129,129,beta.season.r,-0.11701558948368053,Priors
1,130,130,beta.season.r,-0.11020196332615403,Priors
1,131,131,beta.season.r,-0.11420528831523738,Priors
1,132,132,beta.season.r,-0.1011522514907865,Priors
1,133,133,beta.season.r,-0.10175673262724258,Priors
1,134,134,beta.season.r,-0.11979845938701453,Priors
1,135,135,beta.season.r,-0.10964490341581785,Priors
1,136,136,beta.season.r,-0.10050177968521529,Priors
1,137,137,beta.season.r,-0.10088527325693317,Priors
1,138,138,beta.season.r,-0.09748249957890212,Priors
1,139,139,beta.season.r,-0.10909805706129232,Priors
1,140,140,beta.season.r,-0.1099600821752125,Priors
1,141,141,beta.season.r,-0.10129736442638042,Priors
1,142,142,beta.season.r,-0.11300536480732214,Priors
1,143,143,beta.season.r,-0.09746429716140596,Priors
1,144,144,beta.season.r,-0.10575544474786486,Priors
1,145,145,beta.season.r,-0.10655678067872594,Priors
1,146,146,beta.season.r,-0.10828014759670798,Priors
1,147,147,beta.season.r,-0.11422951998457334,Priors
1,148,148,beta.season.r,-0.10137803347287729,Priors
1,149,149,beta.season.r,-0.10383771982411885,Priors
1,150,150,beta.season.r,-0.11095776195991594,Priors
1,151,151,beta.season.r,-0.10272756102375659,Priors
1,152,152,beta.season.r,-0.10125219841951963,Priors
1,153,153,beta.season.r,-0.11391497827575794,Priors
1,154,154,beta.season.r,-0.10566437535887367,Priors
1,155,155,beta.season.r,-0.0928660687801014,Priors
1,156,156,beta.season.r,-0.1013961212755213,Priors
1,157,157,beta.season.r,-0.10498816589718005,Priors
1,158,158,beta.season.r,-0.11106215683125703,Priors
1,159,159,beta.season.r,-0.10316982881604289,Priors
1,160,160,beta.season.r,-0.10943850727222906,Priors
1,161,161,beta.season.r,-0.09901768076388706,Priors
1,162,162,beta.season.r,-0.10402994004765322,Priors
1,163,163,beta.season.r,-0.10509004093388143,Priors
1,164,164,beta.season.r,-0.09617726841692675,Priors
1,165,165,beta.season.r,-0.09428515114003712,Priors
1,166,166,beta.season.r,-0.10591435926043125,Priors
1,167,167,beta.season.r,-0.09684359583673147,Priors
1,168,168,beta.season.r,-0.09429898033284667,Priors
1,169,169,beta.season.r,-0.09667147889844621,Priors
1,170,170,beta.season.r,-0.10492797891847942,Priors
1,171,171,beta.season.r,-0.11533911352615142,Priors
1,172,172,beta.season.r,-0.09816013641422736,Priors
1,173,173,beta.season.r,-0.10574912503967758,Priors
1,174,174,beta.season.r,-0.10356336760392573,Priors
1,175,175,beta.season.r,-0.1069861645161953,Priors
1,176,176,beta.season.r,-0.09925531614295685,Priors
1,177,177,beta.season.r,-0.10820638488383653,Priors
1,178,178,beta.season.r,-0.09520186091623711,Priors
1,179,179,beta.season.r,-0.11025622134346075,Priors
1,180,180,beta.season.r,-0.11774287620617703,Priors
1,181,181,beta.season.r,-0.10293040264311785,Priors
1,182,182,beta.season.r,-0.10802098907915357,Priors
1,183,183,beta.season.r,-0.093400467543168,Priors
1,184,184,beta.season.r,-0.11614848188314442,Priors
1,185,185,beta.season.r,-0.10469762449057293,Priors
1,186,186,beta.season.r,-0.1083351722355116,Priors
1,187,187,beta.season.r,-0.10575058580837571,Priors
1,188,188,beta.season.r,-0.10721167296587931,Priors
1,189,189,beta.season.r,-0.12498360791550726,Priors
1,190,190,beta.season.r,-0.10511398649367598,Priors
1,191,191,beta.season.r,-0.10175189291364668,Priors
1,192,192,beta.season.r,-0.09920497098611862,Priors
1,193,193,beta.season.r,-0.10169291266710294,Priors
1,194,194,beta.season.r,-0.1051425814001179,Priors
1,195,195,beta.season.r,-0.10148216547383883,Priors
1,196,196,beta.season.r,-0.10077085654541097,Priors
1,197,197,beta.season.r,-0.10337425059270985,Priors
1,198,198,beta.season.r,-0.09443312231962481,Priors
1,199,199,beta.season.r,-0.11103029657911744,Priors
1,200,200,beta.season.r,-0.1041669328093903,Priors
1,201,201,beta.season.r,-0.11067068975789389,Priors
1,202,202,beta.season.r,-0.09972409948900558,Priors
1,203,203,beta.season.r,-0.10646000841702222,Priors
1,204,204,beta.season.r,-0.11461606080451389,Priors
1,205,205,beta.season.r,-0.10200025202249181,Priors
1,206,206,beta.season.r,-0.12003933961149818,Priors
1,207,207,beta.season.r,-0.11107115347176423,Priors
1,208,208,beta.season.r,-0.10784717990191531,Priors
1,209,209,beta.season.r,-0.10737871359621476,Priors
1,210,210,beta.season.r,-0.09972022487273402,Priors
1,211,211,beta.season.r,-0.10500368413414163,Priors
1,212,212,beta.season.r,-0.1011773898511952,Priors
1,213,213,beta.season.r,-0.10850604547080717,Priors
1,214,214,beta.season.r,-0.09994105542557104,Priors
1,215,215,beta.season.r,-0.10453651571910313,Priors
1,216,216,beta.season.r,-0.10063801479780381,Priors
1,217,217,beta.season.r,-0.10492585768766802,Priors
1,218,218,beta.season.r,-0.10522025800967584,Priors
1,219,219,beta.season.r,-0.09483703962919379,Priors
1,220,220,beta.season.r,-0.10431228359050096,Priors
1,221,221,beta.season.r,-0.10370497282326385,Priors
1,222,222,beta.season.r,-0.10989219842180531,Priors
1,223,223,beta.season.r,-0.09271785052688815,Priors
1,224,224,beta.season.r,-0.11217141567379493,Priors
1,225,225,beta.season.r,-0.10044648408604591,Priors
1,226,226,beta.season.r,-0.10793735398904497,Priors
1,227,227,beta.season.r,-0.10176923950305024,Priors
1,228,228,beta.season.r,-0.09410695602490456,Priors
1,229,229,beta.season.r,-0.11025091686264056,Priors
1,230,230,beta.season.r,-0.09487360010704639,Priors
1,231,231,beta.season.r,-0.10648079251433784,Priors
1,232,232,beta.season.r,-0.10385468895032678,Priors
1,233,233,beta.season.r,-0.11500925229855752,Priors
1,234,234,beta.season.r,-0.09775305670638619,Priors
1,235,235,beta.season.r,-0.09253885708974527,Priors
1,236,236,beta.season.r,-0.09511590482827684,Priors
1,237,237,beta.season.r,-0.09204862693437163,Priors
1,238,238,beta.season.r,-0.11280061369316034,Priors
1,239,239,beta.season.r,-0.10704211665852648,Priors
1,240,240,beta.season.r,-0.1093476657784648,Priors
1,241,241,beta.season.r,-0.11610158061515534,Priors
1,242,242,beta.season.r,-0.10880326980485902,Priors
1,243,243,beta.season.r,-0.0977635480005645,Priors
1,244,244,beta.season.r,-0.10841609732793284,Priors
1,245,245,beta.season.r,-0.10938931161679165,Priors
1,246,246,beta.season.r,-0.10250064533416291,Priors
1,247,247,beta.season.r,-0.10444891713062879,Priors
1,248,248,beta.season.r,-0.09986733308944203,Priors
1,249,249,beta.season.r,-0.10544625315733475,Priors
1,250,250,beta.season.r,-0.10208690556143564,Priors
1,251,251,beta.season.r,-0.119346602312458,Priors
1,252,252,beta.season.r,-0.10536173417741002,Priors
1,253,253,beta.season.r,-0.10362477878561727,Priors
1,254,254,beta.season.r,-0.10781585393521159,Priors
1,255,255,beta.season.r,-0.11043512315412551,Priors
1,256,256,beta.season.r,-0.10000791659850941,Priors
1,257,257,beta.season.r,-0.10976049864615903,Priors
1,258,258,beta.season.r,-0.11451135237527409,Priors
1,259,259,beta.season.r,-0.11654692307002133,Priors
1,260,260,beta.season.r,-0.09828679245390472,Priors
1,261,261,beta.season.r,-0.1069661830873999,Priors
1,262,262,beta.season.r,-0.10084278359775557,Priors
1,263,263,beta.season.r,-0.10011491436883124,Priors
1,264,264,beta.season.r,-0.10173667819381256,Priors
1,265,265,beta.season.r,-0.10686018446399487,Priors
1,266,266,beta.season.r,-0.11866397860679655,Priors
1,267,267,beta.season.r,-0.09797807184263571,Priors
1,268,268,beta.season.r,-0.1093554087663204,Priors
1,269,269,beta.season.r,-0.09860672014978604,Priors
1,270,270,beta.season.r,-0.09628530696898219,Priors
1,271,271,beta.season.r,-0.10276112895874938,Priors
1,272,272,beta.season.r,-0.09755026429594757,Priors
1,273,273,beta.season.r,-0.11474137262040024,Priors
1,274,274,beta.season.r,-0.11342670784643262,Priors
1,275,275,beta.season.r,-0.10461835267477321,Priors
1,276,276,beta.season.r,-0.10265927284216184,Priors
1,277,277,beta.season.r,-0.11126579943233303,Priors
1,278,278,beta.season.r,-0.11837161278830058,Priors
1,279,279,beta.season.r,-0.10877774679188267,Priors
1,280,280,beta.season.r,-0.10403654051881592,Priors
1,281,281,beta.season.r,-0.1119795509778536,Priors
1,282,282,beta.season.r,-0.10439729486254082,Priors
1,283,283,beta.season.r,-0.09907553286856827,Priors
1,284,284,beta.season.r,-0.09732078082138766,Priors
1,285,285,beta.season.r,-0.10604728449241624,Priors
1,286,286,beta.season.r,-0.09168867898045804,Priors
1,287,287,beta.season.r,-0.10508614536847123,Priors
1,288,288,beta.season.r,-0.10475364490595515,Priors
1,289,289,beta.season.r,-0.09778735730006846,Priors
1,290,290,beta.season.r,-0.10437346230729441,Priors
1,291,291,beta.season.r,-0.1060974469350823,Priors
1,292,292,beta.season.r,-0.10015903547385327,Priors
1,293,293,beta.season.r,-0.09893247138064819,Priors
1,294,294,beta.season.r,-0.10086579356959051,Priors
1,295,295,beta.season.r,-0.09919125083642824,Priors
1,296,296,beta.season.r,-0.11581313632730268,Priors
1,297,297,beta.season.r,-0.10644243957150135,Priors
1,298,298,beta.season.r,-0.10293350483329049,Priors
1,299,299,beta.season.r,-0.1081428529130962,Priors
1,300,300,beta.season.r,-0.09812713460781686,Priors
1,301,301,beta.season.r,-0.09881027952827931,Priors
1,302,302,beta.season.r,-0.0956989068005279,Priors
1,303,303,beta.season.r,-0.09393857427029807,Priors
1,304,304,beta.season.r,-0.09858070269559056,Priors
1,305,305,beta.season.r,-0.10218728209595561,Priors
1,306,306,beta.season.r,-0.11240556532789764,Priors
1,307,307,beta.season.r,-0.10115600932935495,Priors
1,308,308,beta.season.r,-0.11539205755695206,Priors
1,309,309,beta.season.r,-0.11410960532426051,Priors
1,310,310,beta.season.r,-0.10650087253142426,Priors
1,311,311,beta.season.r,-0.09668869808098891,Priors
1,312,312,beta.season.r,-0.11084163913989134,Priors
1,313,313,beta.season.r,-0.09952186218937509,Priors
1,314,314,beta.season.r,-0.10096540573773351,Priors
1,315,315,beta.season.r,-0.10505249246386725,Priors
1,316,316,beta.season.r,-0.1137236556856894,Priors
1,317,317,beta.season.r,-0.09761112787044386,Priors
1,318,318,beta.season.r,-0.10148110087400958,Priors
1,319,319,beta.season.r,-0.09058565782274049,Priors
1,320,320,beta.season.r,-0.09962338808236178,Priors
1,321,321,beta.season.r,-0.09817507045759438,Priors
1,322,322,beta.season.r,-0.11333260479806434,Priors
1,323,323,beta.season.r,-0.10853878907343732,Priors
1,324,324,beta.season.r,-0.10459044746681811,Priors
1,325,325,beta.season.r,-0.1072598517220147,Priors
1,326,326,beta.season.r,-0.10627554541874329,Priors
1,327,327,beta.season.r,-0.09721802615066262,Priors
1,328,328,beta.season.r,-0.10447395011881577,Priors
1,329,329,beta.season.r,-0.1089061909439015,Priors
1,330,330,beta.season.r,-0.09501897771417431,Priors
1,331,331,beta.season.r,-0.10850530872914926,Priors
1,332,332,beta.season.r,-0.0961350441117444,Priors
1,333,333,beta.season.r,-0.09990802635604866,Priors
1,334,334,beta.season.r,-0.10630160232322186,Priors
1,335,335,beta.season.r,-0.11444008634556078,Priors
1,336,336,beta.season.r,-0.10198094515205089,Priors
1,337,337,beta.season.r,-0.11955458616722385,Priors
1,338,338,beta.season.r,-0.09624390216394232,Priors
1,339,339,beta.season.r,-0.10825798153570862,Priors
1,340,340,beta.season.r,-0.11459965369869882,Priors
1,341,341,beta.season.r,-0.10790819921029284,Priors
1,342,342,beta.season.r,-0.10256298836202682,Priors
1,343,343,beta.season.r,-0.09604276997594277,Priors
1,344,344,beta.season.r,-0.10613646394845082,Priors
1,345,345,beta.season.r,-0.1059936318557601,Priors
1,346,346,beta.season.r,-0.09818313928441022,Priors
1,347,347,beta.season.r,-0.11261186720321394,Priors
1,348,348,beta.season.r,-0.10329237893683672,Priors
1,349,349,beta.season.r,-0.10884109729559921,Priors
1,350,350,beta.season.r,-0.10156877946578588,Priors
1,351,351,beta.season.r,-0.10528983504444038,Priors
1,352,352,beta.season.r,-0.10452318073328688,Priors
1,353,353,beta.season.r,-0.09555334782553869,Priors
1,354,354,beta.season.r,-0.10049698484398267,Priors
1,355,355,beta.season.r,-0.09949608042239397,Priors
1,356,356,beta.season.r,-0.09587006796371136,Priors
1,357,357,beta.season.r,-0.10978208044028222,Priors
1,358,358,beta.season.r,-0.10937114287770831,Priors
1,359,359,beta.season.r,-0.1117179384635535,Priors
1,360,360,beta.season.r,-0.10195210984112762,Priors
1,361,361,beta.season.r,-0.10551778576736474,Priors
1,362,362,beta.season.r,-0.09689787875500228,Priors
1,363,363,beta.season.r,-0.10614915170208548,Priors
1,364,364,beta.season.r,-0.10493225540405823,Priors
1,365,365,beta.season.r,-0.10712721927680005,Priors
1,366,366,beta.season.r,-0.10018081597597045,Priors
1,367,367,beta.season.r,-0.10871959591952988,Priors
1,368,368,beta.season.r,-0.1060400152044111,Priors
1,369,369,beta.season.r,-0.09542415860120802,Priors
1,370,370,beta.season.r,-0.10310774508467599,Priors
1,371,371,beta.season.r,-0.11322944834485618,Priors
1,372,372,beta.season.r,-0.10343678231872158,Priors
1,373,373,beta.season.r,-0.10756789405242449,Priors
1,374,374,beta.season.r,-0.10310844016415754,Priors
1,375,375,beta.season.r,-0.10147606723269863,Priors
1,376,376,beta.season.r,-0.10524138539150596,Priors
1,377,377,beta.season.r,-0.10941506761306921,Priors
1,378,378,beta.season.r,-0.09540650731308113,Priors
1,379,379,beta.season.r,-0.09986391610307765,Priors
1,380,380,beta.season.r,-0.1011449456944592,Priors
1,381,381,beta.season.r,-0.10532952161576921,Priors
1,382,382,beta.season.r,-0.10192695628590943,Priors
1,383,383,beta.season.r,-0.09638669011940125,Priors
1,384,384,beta.season.r,-0.09710685485761392,Priors
1,385,385,beta.season.r,-0.10849603404307029,Priors
1,386,386,beta.season.r,-0.11494937274047096,Priors
1,387,387,beta.season.r,-0.10130461919823261,Priors
1,388,388,beta.season.r,-0.10654143553204579,Priors
1,389,389,beta.season.r,-0.10946576465917915,Priors
1,390,390,beta.season.r,-0.10006734894548024,Priors
1,391,391,beta.season.r,-0.11047975832670388,Priors
1,392,392,beta.season.r,-0.10513539551424503,Priors
1,393,393,beta.season.r,-0.10462898421713716,Priors
1,394,394,beta.season.r,-0.10778883696658836,Priors
1,395,395,beta.season.r,-0.10167128999716442,Priors
1,396,396,beta.season.r,-0.10734964316917404,Priors
1,397,397,beta.season.r,-0.09836860503331771,Priors
1,398,398,beta.season.r,-0.10954289118385833,Priors
1,399,399,beta.season.r,-0.10252649303516478,Priors
1,400,400,beta.season.r,-0.11003377103266583,Priors
1,401,401,beta.season.r,-0.1074699462514597,Priors
1,402,402,beta.season.r,-0.10981986029733116,Priors
1,403,403,beta.season.r,-0.1075316024770604,Priors
1,404,404,beta.season.r,-0.10905418294238314,Priors
1,405,405,beta.season.r,-0.10583252099579876,Priors
1,406,406,beta.season.r,-0.1061068939205156,Priors
1,407,407,beta.season.r,-0.11200282893264779,Priors
1,408,408,beta.season.r,-0.11105312332625576,Priors
1,409,409,beta.season.r,-0.09576816400593645,Priors
1,410,410,beta.season.r,-0.11357989480731477,Priors
1,411,411,beta.season.r,-0.10380793773677661,Priors
1,412,412,beta.season.r,-0.11140745625070905,Priors
1,413,413,beta.season.r,-0.10866173911000848,Priors
1,414,414,beta.season.r,-0.10131071940440978,Priors
1,415,415,beta.season.r,-0.10201340481031929,Priors
1,416,416,beta.season.r,-0.1026031292189348,Priors
1,417,417,beta.season.r,-0.09713400299964058,Priors
1,418,418,beta.season.r,-0.11185595586336097,Priors
1,419,419,beta.season.r,-0.10276574559725245,Priors
1,420,420,beta.season.r,-0.10394906521878938,Priors
1,421,421,beta.season.r,-0.11530447366365917,Priors
1,422,422,beta.season.r,-0.10602135744906382,Priors
1,423,423,beta.season.r,-0.10491021180176326,Priors
1,424,424,beta.season.r,-0.09961565482547881,Priors
1,425,425,beta.season.r,-0.11372004810503358,Priors
1,426,426,beta.season.r,-0.1038470181660334,Priors
1,427,427,beta.season.r,-0.10529733896250293,Priors
1,428,428,beta.season.r,-0.11398190070967446,Priors
1,429,429,beta.season.r,-0.10520049734790297,Priors
1,430,430,beta.season.r,-0.10022036893900722,Priors
1,431,431,beta.season.r,-0.09571929617573598,Priors
1,432,432,beta.season.r,-0.10838467502808417,Priors
1,433,433,beta.season.r,-0.10537101452125651,Priors
1,434,434,beta.season.r,-0.09764934927116936,Priors
1,435,435,beta.season.r,-0.11092147166579855,Priors
1,436,436,beta.season.r,-0.11283397318970945,Priors
1,437,437,beta.season.r,-0.10556780243284093,Priors
1,438,438,beta.season.r,-0.11019585093961434,Priors
1,439,439,beta.season.r,-0.10758471953397954,Priors
1,440,440,beta.season.r,-0.10739818363129532,Priors
1,441,441,beta.season.r,-0.09943500922402868,Priors
1,442,442,beta.season.r,-0.0977610031778924,Priors
1,443,443,beta.season.r,-0.10128742068657111,Priors
1,444,444,beta.season.r,-0.10606565790620079,Priors
1,445,445,beta.season.r,-0.10535571486713903,Priors
1,446,446,beta.season.r,-0.11072082512067878,Priors
1,447,447,beta.season.r,-0.1011799256498408,Priors
1,448,448,beta.season.r,-0.11092564399109803,Priors
1,449,449,beta.season.r,-0.09958379712782789,Priors
1,450,450,beta.season.r,-0.10149991766491498,Priors
1,451,451,beta.season.r,-0.09890686757431338,Priors
1,452,452,beta.season.r,-0.09120092557744461,Priors
1,453,453,beta.season.r,-0.09712411421086772,Priors
1,454,454,beta.season.r,-0.09970236080910784,Priors
1,455,455,beta.season.r,-0.11496004975264323,Priors
1,456,456,beta.season.r,-0.10777829156172569,Priors
1,457,457,beta.season.r,-0.09617789804068262,Priors
1,458,458,beta.season.r,-0.10443396850240003,Priors
1,459,459,beta.season.r,-0.1004283322009808,Priors
1,460,460,beta.season.r,-0.11361117421075839,Priors
1,461,461,beta.season.r,-0.1082828621877585,Priors
1,462,462,beta.season.r,-0.09415474751590941,Priors
1,463,463,beta.season.r,-0.1022313560081102,Priors
1,464,464,beta.season.r,-0.09702457733990907,Priors
1,465,465,beta.season.r,-0.10796448582215624,Priors
1,466,466,beta.season.r,-0.11171605722895554,Priors
1,467,467,beta.season.r,-0.10448415535425452,Priors
1,468,468,beta.season.r,-0.11258389218305993,Priors
1,469,469,beta.season.r,-0.10580932503899429,Priors
1,470,470,beta.season.r,-0.10738216759664203,Priors
1,471,471,beta.season.r,-0.10145052131684922,Priors
1,472,472,beta.season.r,-0.10731655899798234,Priors
1,473,473,beta.season.r,-0.10708144747709208,Priors
1,474,474,beta.season.r,-0.10910154223284545,Priors
1,475,475,beta.season.r,-0.10187587508050631,Priors
1,476,476,beta.season.r,-0.1041156614493795,Priors
1,477,477,beta.season.r,-0.10612304429911455,Priors
1,478,478,beta.season.r,-0.11278465587199864,Priors
1,479,479,beta.season.r,-0.11076801012107138,Priors
1,480,480,beta.season.r,-0.10271342896639474,Priors
1,481,481,beta.season.r,-0.11260311560429186,Priors
1,482,482,beta.season.r,-0.10244423558364583,Priors
1,483,483,beta.season.r,-0.10816043378468612,Priors
1,484,484,beta.season.r,-0.10057648143781187,Priors
1,485,485,beta.season.r,-0.09116465889262441,Priors
1,486,486,beta.season.r,-0.10853750494609264,Priors
1,487,487,beta.season.r,-0.08903873342260749,Priors
1,488,488,beta.season.r,-0.1035522214344615,Priors
1,489,489,beta.season.r,-0.10962966306356584,Priors
1,490,490,beta.season.r,-0.10260676213033944,Priors
1,491,491,beta.season.r,-0.09716044920862707,Priors
1,492,492,beta.season.r,-0.10046907944126193,Priors
1,493,493,beta.season.r,-0.10862619466319932,Priors
1,494,494,beta.season.r,-0.10697062745492524,Priors
1,495,495,beta.season.r,-0.10736737622101726,Priors
1,496,496,beta.season.r,-0.10086487303282692,Priors
1,497,497,beta.season.r,-0.11062679237732824,Priors
1,498,498,beta.season.r,-0.11037414150944427,Priors
1,499,499,beta.season.r,-0.10934230932839492,Priors
1,500,500,beta.season.r,-0.11179287149931032,Priors
1,501,501,beta.season.r,-0.11808065234048293,Priors
1,502,502,beta.season.r,-0.09399931256900723,Priors
1,503,503,beta.season.r,-0.10606226674869274,Priors
1,504,504,beta.season.r,-0.10331432967260566,Priors
1,505,505,beta.season.r,-0.10486909570252453,Priors
1,506,506,beta.season.r,-0.09786379430933731,Priors
1,507,507,beta.season.r,-0.11041831739064087,Priors
1,508,508,beta.season.r,-0.11259718002708356,Priors
1,509,509,beta.season.r,-0.10772203168622912,Priors
1,510,510,beta.season.r,-0.11717258713919443,Priors
1,511,511,beta.season.r,-0.09112789470151088,Priors
1,512,512,beta.season.r,-0.11385674504678148,Priors
1,513,513,beta.season.r,-0.11264024372573085,Priors
1,514,514,beta.season.r,-0.11844372462268311,Priors
1,515,515,beta.season.r,-0.11290080391231536,Priors
1,516,516,beta.season.r,-0.10813725203619345,Priors
1,517,517,beta.season.r,-0.09762171415794323,Priors
